event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,2023-05-27 04:21:00,,2023-05-27 04:21:30,6,,,false,2,00000,2023-05-27 04:27:00,false,AUTOMATIC,, 3,86,false,745T25M427,false,LATE,25905000,86,74271,true,UP,UP,DEPARTURE,74260,U
ARRIVAL,2023-05-27 04:29:00,,2023-05-27 04:28:30,0,,,true,1,51004,2023-05-27 04:28:00,false,AUTOMATIC,, 1,79,false,512B01M427,false,ON TIME,21936004,79,51004,true,UP,UP,ARRIVAL,51005,
ARRIVAL,,,2023-05-27 04:31:00,3,,,true,3,52226,2023-05-27 04:28:00,false,AUTOMATIC,MKD,,09,false,174L88C926,false,EARLY,54606070,09,52226,true,,,ARRIVAL,50438,
DEPARTURE,,,2023-05-27 04:32:00,6,,,true,2,62201,2023-05-27 04:26:00,false,AUTOMATIC,, 1,88,false,625V13M427,false,EARLY,22788002,88,62201,true,UP,UP,DEPARTURE,62203,S
ARRIVAL,2023-05-27 04:28:00,,2023-05-27 04:27:30,1,,,false,1,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 1,30,false,879I28M427,false,LATE,22218000,30,52049,true,UP,UP,ARRIVAL,52051,
ARRIVAL,,,2023-05-27 04:34:30,6,,,true,6,52739,2023-05-27 04:28:00,false,AUTOMATIC,,,21,false,515B04M427,false,EARLY,21916400,21,52739,true,,,ARRIVAL,52741,
DEPARTURE,,,2023-05-27 04:32:30,4,,,true,16,76099,2023-05-27 04:28:00,false,AUTOMATIC,MK5,,05,false,796F05C327,false,EARLY,59430444,05,76099,true,UP,UP,DEPARTURE,76110,
DEPARTURE,,,2023-05-27 04:27:30,0,,,false,4,00000,2023-05-27 04:27:00,false,AUTOMATIC,,,88,false,532D01M427,false,ON TIME,21724000,88,53247,true,UP,UP,DEPARTURE,53250,H
DEPARTURE,,,2023-05-27 05:02:30,35,,,true,4,32581,2023-05-27 04:27:00,false,AUTOMATIC,MGS, 2,05,false,864M781726,false,EARLY,52407529,05,32581,true,DOWN,DOWN,DEPARTURE,32568,
DEPARTURE,,,2023-05-27 04:31:00,4,,,true,3,47412,2023-05-27 04:27:00,false,AUTOMATIC,, 1,21,false,525H011327,false,EARLY,21916400,21,47412,true,DOWN,DOWN,DEPARTURE,47342,D
DEPARTURE,,,2023-05-27 04:27:30,0,,,true,1,87203,2023-05-27 04:27:00,false,AUTOMATIC,, 3,88,false,872L001427,false,ON TIME,24749000,88,87203,true,DOWN,DOWN,DEPARTURE,87230,
DEPARTURE,,,2023-05-27 04:31:30,4,,,true,9,87901,2023-05-27 04:27:00,false,AUTOMATIC,,,88,false,875F96M427,false,EARLY,24788005,88,87901,true,DOWN,DOWN,DEPARTURE,87722,S
DEPARTURE,,,2023-05-27 04:47:00,20,,,true,3,50434,2023-05-27 04:27:00,false,AUTOMATIC,MFE,,09,false,664L69C127,false,EARLY,54606070,09,50434,true,DOWN,DOWN,DEPARTURE,50423,E
DEPARTURE,,,2023-05-27 04:16:00,11,,,true,1,43314,2023-05-27 04:27:00,false,AUTOMATIC,MGE, 4,54,false,334O461227,false,LATE,55460180,54,43314,true,UP,UP,DEPARTURE,43322,T
ARRIVAL,,,2023-05-27 04:22:00,7,,,true,1,87903,2023-05-27 04:29:00,false,AUTOMATIC,,,88,false,629W09M227,false,LATE,22720000,88,87903,true,,,ARRIVAL,87905,
DEPARTURE,,,2023-05-27 04:52:30,25,,,true,8,04834,2023-05-27 04:27:00,false,AUTOMATIC,MAK,,35,false,721S26M926,false,EARLY,23556003,35,04834,true,DOWN,DOWN,DEPARTURE,04840,
ARRIVAL,2023-05-27 04:39:00,,2023-05-27 04:39:00,10,,,true,11,87920,2023-05-27 04:29:00,false,AUTOMATIC,, 4,88,false,875W11M427,false,EARLY,22788002,88,87920,true,UP,UP,ARRIVAL,87921,
ARRIVAL,2023-05-27 04:30:00,,2023-05-27 04:30:00,2,,,true,4,63629,2023-05-27 04:28:00,false,AUTOMATIC,,,88,false,629W13M327,false,EARLY,22720000,88,63629,true,UP,UP,ARRIVAL,63633,
ARRIVAL,2023-05-27 04:29:00,,2023-05-27 04:29:00,1,,,false,2,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 4,88,false,879W08M227,false,EARLY,22729000,88,62410,true,DOWN,DOWN,ARRIVAL,62400,
DEPARTURE,2023-05-27 04:27:00,,2023-05-27 04:27:30,0,,,false,3,00000,2023-05-27 04:27:00,false,AUTOMATIC,, 1,88,false,532Y91M427,false,ON TIME,21723000,88,54031,true,UP,UP,DEPARTURE,54103,S
DEPARTURE,,,2023-05-27 04:31:30,4,,,false,5,00000,2023-05-27 04:27:00,false,AUTOMATIC,, 1,20,false,251B59M327,false,EARLY,11817020,20,32107,true,UP,UP,DEPARTURE,32111,
ARRIVAL,,,2023-05-27 04:41:00,13,,,false,13,00000,2023-05-27 04:28:00,false,AUTOMATIC,MQK,,09,false,664O181427,false,EARLY,54606070,09,66230,true,,,ARRIVAL,66211,
DEPARTURE,,,2023-05-27 04:34:30,7,,,true,4,52739,2023-05-27 04:27:00,false,AUTOMATIC,, 1,21,false,515B04M427,false,EARLY,21916400,21,52739,true,UP,UP,DEPARTURE,52741,S
ARRIVAL,2023-05-27 04:29:00,,2023-05-27 04:28:30,0,,,false,1,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 1,30,false,879I30M427,false,ON TIME,22218000,30,52088,true,UP,UP,ARRIVAL,52084,
ARRIVAL,2023-05-27 04:29:00,,2023-05-27 04:28:30,0,,,false,1,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 2,80,false,882L011427,false,ON TIME,24658005,80,88697,true,DOWN,DOWN,ARRIVAL,88699,
DEPARTURE,,,2023-05-27 04:35:00,7,,,true,16,74822,2023-05-27 04:28:00,false,AUTOMATIC,MJ8,,05,false,816M58C227,false,EARLY,56155120,05,74822,true,UP,UP,DEPARTURE,74821,
ARRIVAL,,,2023-05-27 04:42:30,14,,826A71C027,true,14,74237,2023-05-27 04:28:00,false,AUTOMATIC,MNF,,09,false,827A71C027,false,EARLY,57622972,09,74237,true,,,ARRIVAL,74233,
ARRIVAL,,,2023-05-27 04:48:30,20,,,true,20,72007,2023-05-27 04:28:00,false,AUTOMATIC,MLC,,09,false,364L95C926,false,EARLY,54606070,09,72007,true,,,ARRIVAL,72021,
DEPARTURE,2023-05-27 04:28:00,,2023-05-27 04:28:00,1,,,false,1,00000,2023-05-27 04:27:00,false,AUTOMATIC,, 2,30,false,529I31M427,false,EARLY,22215003,30,52090,true,DOWN,DOWN,DEPARTURE,87566,
DEPARTURE,,,2023-05-27 04:25:30,3,,,false,3,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 6,29,false,702K00M327,false,LATE,22209000,29,72021,true,UP,UP,DEPARTURE,72268,S
DEPARTURE,,,2023-05-27 04:35:00,7,,,false,1,00000,2023-05-27 04:28:00,false,AUTOMATIC,,,65,false,575D80M427,false,EARLY,22112002,65,57726,true,DOWN,DOWN,DEPARTURE,66009,W
DEPARTURE,,,2023-05-27 04:36:00,8,,,true,2,66009,2023-05-27 04:28:00,false,AUTOMATIC,,,65,false,575D80M427,false,EARLY,22112002,65,66009,true,DOWN,DOWN,DEPARTURE,66040,W
DEPARTURE,,,2023-05-27 04:27:30,1,,,true,4,12932,2023-05-27 04:28:00,false,AUTOMATIC,,,20,false,129M05M427,false,LATE,21731000,20,12932,true,UP,UP,DEPARTURE,13554,M
DEPARTURE,,,2023-05-27 04:39:30,11,,,true,2,53223,2023-05-27 04:28:00,false,AUTOMATIC,, 2,88,false,535P041427,false,EARLY,22788002,88,53223,true,UP,UP,DEPARTURE,53231,F
DEPARTURE,,,2023-05-27 04:45:00,18,,,false,6,00000,2023-05-27 04:27:00,false,AUTOMATIC,MN4, 1,09,false,174L83C027,false,EARLY,54606070,09,44017,true,UP,UP,DEPARTURE,44025,M
DEPARTURE,2023-05-27 04:27:00,,2023-05-27 04:27:00,1,,,false,8,00000,2023-05-27 04:28:00,false,AUTOMATIC,, 1,21,false,501K01M427,false,LATE,21943001,21,50327,true,UP,UP,DEPARTURE,50251,
DEPARTURE,,,2023-05-27 04:41:00,13,,,true,2,54304,2023-05-27 04:28:00,false,AUTOMATIC,,,88,false,543C00M427,false,EARLY,22788002,88,54304,true,UP,UP,DEPARTURE,54311,E
ARRIVAL,,,2023-05-27 04:29:30,0,,,true,1,18305,2023-05-27 04:29:00,false,AUTOMATIC,,,20,false,185B61M327,false,ON TIME,11817020,20,18305,true,,,ARRIVAL,24108,
